date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:09:22	104569/104569	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:22%20GMT	https://www.ey.com/en_mz/locations/namibia	Copy/www.ey.com/en_mz/locations/namibia.html	(from https://www.ey.com/en_mz/sitemap)
12:09:23	142406/142406	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:23%20GMT	https://www.ey.com/en_mz/locations/netherlands	Copy/www.ey.com/en_mz/locations/netherlands.html	(from https://www.ey.com/en_mz/sitemap)
12:09:24	111160/111160	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:24%20GMT	https://www.ey.com/en_mz/locations/new-zealand	Copy/www.ey.com/en_mz/locations/new-zealand.html	(from https://www.ey.com/en_mz/sitemap)
12:09:25	104102/104102	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:25%20GMT	https://www.ey.com/en_mz/locations/nicaragua	Copy/www.ey.com/en_mz/locations/nicaragua.html	(from https://www.ey.com/en_mz/sitemap)
12:09:26	100309/100309	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:26%20GMT	https://www.ey.com/en_mz/locations/nigeria	Copy/www.ey.com/en_mz/locations/nigeria.html	(from https://www.ey.com/en_mz/sitemap)
12:09:28	104223/104223	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:27%20GMT	https://www.ey.com/en_mz/locations/northern-mariana-islands	Copy/www.ey.com/en_mz/locations/northern-mariana-islands.html	(from https://www.ey.com/en_mz/sitemap)
12:09:29	213086/213086	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:28%20GMT	https://www.ey.com/en_mz/locations/norway	Copy/www.ey.com/en_mz/locations/norway.html	(from https://www.ey.com/en_mz/sitemap)
12:09:29	104099/104099	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:29%20GMT	https://www.ey.com/en_mz/locations/oman	Copy/www.ey.com/en_mz/locations/oman.html	(from https://www.ey.com/en_mz/sitemap)
12:09:30	111090/111090	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:30%20GMT	https://www.ey.com/en_mz/locations/pakistan	Copy/www.ey.com/en_mz/locations/pakistan.html	(from https://www.ey.com/en_mz/sitemap)
12:09:31	104179/104179	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:31%20GMT	https://www.ey.com/en_mz/locations/palestinian-authority	Copy/www.ey.com/en_mz/locations/palestinian-authority.html	(from https://www.ey.com/en_mz/sitemap)
12:09:32	103954/103954	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:32%20GMT	https://www.ey.com/en_mz/locations/panama	Copy/www.ey.com/en_mz/locations/panama.html	(from https://www.ey.com/en_mz/sitemap)
12:09:33	103671/103671	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:33%20GMT	https://www.ey.com/en_mz/locations/papua-new-guinea	Copy/www.ey.com/en_mz/locations/papua-new-guinea.html	(from https://www.ey.com/en_mz/sitemap)
12:09:34	104045/104045	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:34%20GMT	https://www.ey.com/en_mz/locations/paraguay	Copy/www.ey.com/en_mz/locations/paraguay.html	(from https://www.ey.com/en_mz/sitemap)
12:09:36	110477/110477	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:35%20GMT	https://www.ey.com/en_mz/locations/peru	Copy/www.ey.com/en_mz/locations/peru.html	(from https://www.ey.com/en_mz/sitemap)
12:09:36	138917/138917	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:36%20GMT	https://www.ey.com/en_mz/locations/philippines	Copy/www.ey.com/en_mz/locations/philippines.html	(from https://www.ey.com/en_mz/sitemap)
12:09:37	133242/133242	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:37%20GMT	https://www.ey.com/en_mz/locations/poland	Copy/www.ey.com/en_mz/locations/poland.html	(from https://www.ey.com/en_mz/sitemap)
12:09:38	110533/110533	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:38%20GMT	https://www.ey.com/en_mz/locations/portugal	Copy/www.ey.com/en_mz/locations/portugal.html	(from https://www.ey.com/en_mz/sitemap)
12:09:39	104006/104006	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:39%20GMT	https://www.ey.com/en_mz/locations/qatar	Copy/www.ey.com/en_mz/locations/qatar.html	(from https://www.ey.com/en_mz/sitemap)
12:09:40	115353/115353	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:40%20GMT	https://www.ey.com/en_mz/locations/romania	Copy/www.ey.com/en_mz/locations/romania.html	(from https://www.ey.com/en_mz/sitemap)
12:09:41	103944/103944	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:41%20GMT	https://www.ey.com/en_mz/locations/rwanda	Copy/www.ey.com/en_mz/locations/rwanda.html	(from https://www.ey.com/en_mz/sitemap)
12:09:42	103910/103910	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:42%20GMT	https://www.ey.com/en_mz/locations/saint-lucia	Copy/www.ey.com/en_mz/locations/saint-lucia.html	(from https://www.ey.com/en_mz/sitemap)
12:09:43	114562/114562	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:43%20GMT	https://www.ey.com/en_mz/locations/saudi-arabia	Copy/www.ey.com/en_mz/locations/saudi-arabia.html	(from https://www.ey.com/en_mz/sitemap)
12:09:44	103895/103895	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:44%20GMT	https://www.ey.com/en_mz/locations/senegal	Copy/www.ey.com/en_mz/locations/senegal.html	(from https://www.ey.com/en_mz/sitemap)
12:09:45	104318/104318	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:45%20GMT	https://www.ey.com/en_mz/locations/serbia-republic-of	Copy/www.ey.com/en_mz/locations/serbia-republic-of.html	(from https://www.ey.com/en_mz/sitemap)
12:09:46	110896/110896	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:46%20GMT	https://www.ey.com/en_mz/locations/slovakia	Copy/www.ey.com/en_mz/locations/slovakia.html	(from https://www.ey.com/en_mz/sitemap)
12:09:47	106987/106987	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:47%20GMT	https://www.ey.com/en_mz/locations/slovenia	Copy/www.ey.com/en_mz/locations/slovenia.html	(from https://www.ey.com/en_mz/sitemap)
12:09:49	124181/124181	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:48%20GMT	https://www.ey.com/en_mz/locations/south-africa	Copy/www.ey.com/en_mz/locations/south-africa.html	(from https://www.ey.com/en_mz/sitemap)
12:09:50	163879/163879	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:49%20GMT	https://www.ey.com/en_mz/locations/spain	Copy/www.ey.com/en_mz/locations/spain.html	(from https://www.ey.com/en_mz/sitemap)
12:09:50	114196/114196	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:50%20GMT	https://www.ey.com/en_mz/locations/sri-lanka	Copy/www.ey.com/en_mz/locations/sri-lanka.html	(from https://www.ey.com/en_mz/sitemap)
12:09:51	140193/140193	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:51%20GMT	https://www.ey.com/en_mz/locations/switzerland	Copy/www.ey.com/en_mz/locations/switzerland.html	(from https://www.ey.com/en_mz/sitemap)
12:09:52	103898/103898	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:52%20GMT	https://www.ey.com/en_mz/locations/syria	Copy/www.ey.com/en_mz/locations/syria.html	(from https://www.ey.com/en_mz/sitemap)
12:09:53	121805/121805	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:53%20GMT	https://www.ey.com/en_mz/locations/taiwan	Copy/www.ey.com/en_mz/locations/taiwan.html	(from https://www.ey.com/en_mz/sitemap)
12:09:54	104074/104074	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:54%20GMT	https://www.ey.com/en_mz/locations/tanzania	Copy/www.ey.com/en_mz/locations/tanzania.html	(from https://www.ey.com/en_mz/sitemap)
12:09:55	104042/104042	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:55%20GMT	https://www.ey.com/en_mz/locations/thailand	Copy/www.ey.com/en_mz/locations/thailand.html	(from https://www.ey.com/en_mz/sitemap)
12:09:56	104029/104029	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:56%20GMT	https://www.ey.com/en_mz/locations/trinidad-and-tobago	Copy/www.ey.com/en_mz/locations/trinidad-and-tobago.html	(from https://www.ey.com/en_mz/sitemap)
12:09:57	104013/104013	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:57%20GMT	https://www.ey.com/en_mz/locations/tunisia	Copy/www.ey.com/en_mz/locations/tunisia.html	(from https://www.ey.com/en_mz/sitemap)
12:09:58	120740/120740	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:58%20GMT	https://www.ey.com/en_mz/locations/turkey	Copy/www.ey.com/en_mz/locations/turkey.html	(from https://www.ey.com/en_mz/sitemap)
12:09:59	103966/103966	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:09:59%20GMT	https://www.ey.com/en_mz/locations/uganda	Copy/www.ey.com/en_mz/locations/uganda.html	(from https://www.ey.com/en_mz/sitemap)
12:10:00	103905/103905	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:00%20GMT	https://www.ey.com/en_mz/locations/ukraine	Copy/www.ey.com/en_mz/locations/ukraine.html	(from https://www.ey.com/en_mz/sitemap)
12:10:02	111151/111151	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:01%20GMT	https://www.ey.com/en_mz/locations/united-arab-emirates	Copy/www.ey.com/en_mz/locations/united-arab-emirates.html	(from https://www.ey.com/en_mz/sitemap)
12:10:04	104046/104046	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:02%20GMT	https://www.ey.com/en_mz/locations/uruguay	Copy/www.ey.com/en_mz/locations/uruguay.html	(from https://www.ey.com/en_mz/sitemap)
12:10:05	104050/104050	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:04%20GMT	https://www.ey.com/en_mz/locations/uzbekistan	Copy/www.ey.com/en_mz/locations/uzbekistan.html	(from https://www.ey.com/en_mz/sitemap)
12:10:06	111335/111335	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:05%20GMT	https://www.ey.com/en_mz/locations/venezuela	Copy/www.ey.com/en_mz/locations/venezuela.html	(from https://www.ey.com/en_mz/sitemap)
12:10:07	107642/107642	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:07%20GMT	https://www.ey.com/en_mz/locations/vietnam	Copy/www.ey.com/en_mz/locations/vietnam.html	(from https://www.ey.com/en_mz/sitemap)
12:10:07	106979/106979	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:07%20GMT	https://www.ey.com/en_mz/locations/zambia	Copy/www.ey.com/en_mz/locations/zambia.html	(from https://www.ey.com/en_mz/sitemap)
12:10:08	107500/107500	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:08%20GMT	https://www.ey.com/en_mz/locations/zimbabwe	Copy/www.ey.com/en_mz/locations/zimbabwe.html	(from https://www.ey.com/en_mz/sitemap)
12:10:09	106448/106448	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:09%20GMT	https://www.ey.com/en_mz/webcasts	Copy/www.ey.com/en_mz/webcasts.html	(from https://www.ey.com/en_mz/sitemap)
12:10:10	118450/118450	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:10%20GMT	https://www.ey.com/en_mz/webcasts/faq	Copy/www.ey.com/en_mz/webcasts/faq.html	(from https://www.ey.com/en_mz/sitemap)
12:10:11	112696/112696	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:11%20GMT	https://www.ey.com/en_mz/webcasts/cpe	Copy/www.ey.com/en_mz/webcasts/cpe.html	(from https://www.ey.com/en_mz/sitemap)
12:10:12	107610/107610	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:12%20GMT	https://www.ey.com/en_mz/webcasts/covid-19	Copy/www.ey.com/en_mz/webcasts/covid-19.html	(from https://www.ey.com/en_mz/sitemap)
12:10:13	116754/116754	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:13%20GMT	https://www.ey.com/en_mz/webcasts/financial-services-emeia	Copy/www.ey.com/en_mz/webcasts/financial-services-emeia.html	(from https://www.ey.com/en_mz/sitemap)
12:10:14	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Oct%202023%2012:10:14%20GMT	https://www.ey.com/en_mz/webcasts/2021	Copy/www.ey.com/en_mz/webcasts/2021	(from https://www.ey.com/en_mz/sitemap)
12:10:16	108052/108052	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:15%20GMT	https://www.ey.com/en_mz/webcasts/financial-services-asia-pacific	Copy/www.ey.com/en_mz/webcasts/financial-services-asia-pacific.html	(from https://www.ey.com/en_mz/sitemap)
12:10:16	109722/109722	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:16%20GMT	https://www.ey.com/en_mz/webcasts/legal-compliance-technology	Copy/www.ey.com/en_mz/webcasts/legal-compliance-technology.html	(from https://www.ey.com/en_mz/sitemap)
12:10:17	111521/111521	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:17%20GMT	https://www.ey.com/en_mz/webcasts/doubleshift	Copy/www.ey.com/en_mz/webcasts/doubleshift.html	(from https://www.ey.com/en_mz/sitemap)
12:10:19	112117/112117	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:18%20GMT	https://www.ey.com/en_mz/webcasts/transformation-leadership-human-centric-change	Copy/www.ey.com/en_mz/webcasts/transformation-leadership-human-centric-change.html	(from https://www.ey.com/en_mz/sitemap)
12:10:19	114217/114217	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:19%20GMT	https://www.ey.com/en_mz/webcasts/law-center-sustainability-learning	Copy/www.ey.com/en_mz/webcasts/law-center-sustainability-learning.html	(from https://www.ey.com/en_mz/sitemap)
12:10:20	102382/102382	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:20%20GMT	https://www.ey.com/en_mz/podcasts	Copy/www.ey.com/en_mz/podcasts.html	(from https://www.ey.com/en_mz/sitemap)
12:10:21	108885/108885	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:21%20GMT	https://www.ey.com/en_mz/podcasts/better-heroes-exceptional-human-stories-social-impact	Copy/www.ey.com/en_mz/podcasts/better-heroes-exceptional-human-stories-social-impact.html	(from https://www.ey.com/en_mz/sitemap)
12:10:22	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Oct%202023%2012:10:22%20GMT	https://www.ey.com/en_mz/podcasts/2021	Copy/www.ey.com/en_mz/podcasts/2021	(from https://www.ey.com/en_mz/sitemap)
12:10:23	108055/108055	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:23%20GMT	https://www.ey.com/en_mz/podcasts/nextwave-global-trade	Copy/www.ey.com/en_mz/podcasts/nextwave-global-trade.html	(from https://www.ey.com/en_mz/sitemap)
12:10:24	114636/114636	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:24%20GMT	https://www.ey.com/en_mz/podcasts/financial-services-emeia	Copy/www.ey.com/en_mz/podcasts/financial-services-emeia.html	(from https://www.ey.com/en_mz/sitemap)
12:10:25	119996/119996	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:25%20GMT	https://www.ey.com/en_mz/podcasts/tax-law-focus	Copy/www.ey.com/en_mz/podcasts/tax-law-focus.html	(from https://www.ey.com/en_mz/sitemap)
12:10:26	108702/108702	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:26%20GMT	https://www.ey.com/en_mz/podcasts/health-sciences-wellness-experience	Copy/www.ey.com/en_mz/podcasts/health-sciences-wellness-experience.html	(from https://www.ey.com/en_mz/sitemap)
12:10:27	108385/108385	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:27%20GMT	https://www.ey.com/en_mz/podcasts/leading-into-tomorrow	Copy/www.ey.com/en_mz/podcasts/leading-into-tomorrow.html	(from https://www.ey.com/en_mz/sitemap)
12:10:28	115101/115101	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:28%20GMT	https://www.ey.com/en_mz/podcasts/city-citizen	Copy/www.ey.com/en_mz/podcasts/city-citizen.html	(from https://www.ey.com/en_mz/sitemap)
12:10:29	107948/107948	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:29%20GMT	https://www.ey.com/en_mz/podcasts/your-reimagined-mobile-workforce	Copy/www.ey.com/en_mz/podcasts/your-reimagined-mobile-workforce.html	(from https://www.ey.com/en_mz/sitemap)
12:10:30	111367/111367	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:30%20GMT	https://www.ey.com/en_mz/podcasts/nextwave-banking-asia-pacific	Copy/www.ey.com/en_mz/podcasts/nextwave-banking-asia-pacific.html	(from https://www.ey.com/en_mz/sitemap)
12:10:31	116050/116050	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:31%20GMT	https://www.ey.com/en_mz/podcasts/decoding-innovation	Copy/www.ey.com/en_mz/podcasts/decoding-innovation.html	(from https://www.ey.com/en_mz/sitemap)
12:10:32	124036/124036	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:32%20GMT	https://www.ey.com/en_mz/podcasts/nextwave-private-equity	Copy/www.ey.com/en_mz/podcasts/nextwave-private-equity.html	(from https://www.ey.com/en_mz/sitemap)
12:10:33	108607/108607	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:33%20GMT	https://www.ey.com/en_mz/podcasts/advanced-manufacturing-and-mobility-business-minute	Copy/www.ey.com/en_mz/podcasts/advanced-manufacturing-and-mobility-business-minute.html	(from https://www.ey.com/en_mz/sitemap)
12:10:34	106857/106857	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:34%20GMT	https://www.ey.com/en_mz/podcasts/tax-its-spotlight	Copy/www.ey.com/en_mz/podcasts/tax-its-spotlight.html	(from https://www.ey.com/en_mz/sitemap)
12:10:35	99423/99423	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202023%2012:10:35%20GMT	https://www.ey.com/en_mz/privacy-policy-hirevue	Copy/www.ey.com/en_mz/privacy-policy-hirevue	(from https://www.ey.com/en_mz/legal-and-privacy)
12:10:36	2819/2819	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:36%20GMT	https://www.ey.com/en_mz/snippet/contact-form?recipient=us&id=1o4iJRIYKN7T6q2as5mFHZWBipSEvH6fBtpDrEAT%2F2M%3D	Copy/www.ey.com/en_mz/snippet/contact-formec96.html	(from https://www.ey.com/en_mz/cookie-policy)
12:10:37	139893/139893	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:37%20GMT	https://www.ey.com/en_mz/consulting/how-to-manage-the-talent-risk-in-transformation	Copy/www.ey.com/en_mz/consulting/how-to-manage-the-talent-risk-in-transformation.html	(from https://www.ey.com/en_mz/risk)
12:10:38	110499/110499	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:38%20GMT	https://www.ey.com/en_mz/people/rui-bastos	Copy/www.ey.com/en_mz/people/rui-bastos.html	(from https://www.ey.com/en_mz/risk)
12:10:39	99423/99423	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202023%2012:10:39%20GMT	https://www.ey.com/en_mz/covid-19/risk	Copy/www.ey.com/en_mz/covid-19/risk	(from https://www.ey.com/en_mz/risk)
12:10:40	119687/119687	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:40%20GMT	https://www.ey.com/en_mz/consulting/technology-risk-services	Copy/www.ey.com/en_mz/consulting/technology-risk-services.html	(from https://www.ey.com/en_mz/risk)
12:10:41	136806/136806	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:41%20GMT	https://www.ey.com/en_mz/consulting/actuarial-services	Copy/www.ey.com/en_mz/consulting/actuarial-services.html	(from https://www.ey.com/en_mz/risk)
12:10:43	110289/110289	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:42%20GMT	https://www.ey.com/en_mz/consulting/financial-services-risk-management	Copy/www.ey.com/en_mz/consulting/financial-services-risk-management.html	(from https://www.ey.com/en_mz/risk)
12:10:44	110889/110889	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:43%20GMT	https://www.ey.com/en_mz/people/jim-mccurry	Copy/www.ey.com/en_mz/people/jim-mccurry.html	(from https://www.ey.com/en_mz/assurance/forensic-investigations-compliance)
12:10:44	111028/111028	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:44%20GMT	https://www.ey.com/en_mz/people/arpinder-singh	Copy/www.ey.com/en_mz/people/arpinder-singh.html	(from https://www.ey.com/en_mz/assurance/forensic-investigations-compliance)
12:10:46	117303/117303	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:45%20GMT	https://www.ey.com/en_gl/webcasts/cpe	Copy/www.ey.com/en_gl/webcasts/cpe.html	(from https://www.ey.com/en_mz/webcasts/2022/01/what-you-need-to-know-about-the-ey-global-integrity-report-2022)
12:10:46	70537/70537	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:46%20GMT	https://www.ey.com/pt_mz/people/economist-intelligence-unit	Copy/www.ey.com/pt_mz/people/economist-intelligence-unit.html	(from https://www.ey.com/pt_mz/digital/how-are-organisations-thriving-through-disruption)
12:10:47	73203/73203	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:47%20GMT	https://www.ey.com/pt_mz/people/joe-dettmann	Copy/www.ey.com/pt_mz/people/joe-dettmann.html	(from https://www.ey.com/pt_mz/workforce/eight-forces-driving-hr-transformation-right-now)
12:10:48	62672/62672	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202023%2012:10:48%20GMT	https://www.ey.com/pt_mz/workforce/how-do-you-ensure-you-are-automating-intelligently	Copy/www.ey.com/pt_mz/workforce/how-do-you-ensure-you-are-automating-intelligently	(from https://www.ey.com/pt_mz/workforce/eight-forces-driving-hr-transformation-right-now)
12:10:50	515085/515085	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:49%20GMT	https://www.ey.com/en_gl/locations/united-states	Copy/www.ey.com/en_gl/locations/united-states.html	(from https://www.ey.com/pt_mz/people/danny-ferron)
12:10:50	74438/74438	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:50%20GMT	https://www.ey.com/pt_mz/people/rob-hanson	Copy/www.ey.com/pt_mz/people/rob-hanson.html	(from https://www.ey.com/pt_mz/tax/tax-steps-into-the-light-rapid-changes-in-tax-controversy)
12:10:52	73951/73951	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:51%20GMT	https://www.ey.com/pt_mz/people/peter-wollmert	Copy/www.ey.com/pt_mz/people/peter-wollmert.html	(from https://www.ey.com/pt_mz/assurance/are-you-prepared-for-the-digital-transformation-of-reporting)
12:10:52	104049/104049	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202023%2012:10:52%20GMT	https://www.ey.com/en_gl/assurance/how-digital-transformation-of-reporting-connects-trust-and-long-term-value	Copy/www.ey.com/en_gl/assurance/how-digital-transformation-of-reporting-connects-trust-and-long-term-value	(from https://www.ey.com/pt_mz/assurance/are-you-prepared-for-the-digital-transformation-of-reporting)
12:10:53	62672/62672	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202023%2012:10:53%20GMT	https://www.ey.com/pt_mz/assurance/2018-corporate-reporting-survey-data-deep-dive	Copy/www.ey.com/pt_mz/assurance/2018-corporate-reporting-survey-data-deep-dive	(from https://www.ey.com/pt_mz/assurance/are-you-prepared-for-the-digital-transformation-of-reporting)
12:10:54	74616/74616	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:54%20GMT	https://www.ey.com/pt_mz/people/george-atalla	Copy/www.ey.com/pt_mz/people/george-atalla.html	(from https://www.ey.com/pt_mz/government-public-sector/how-does-digital-government-become-better-government)
12:10:56	175094/175094	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:55%20GMT	https://www.ey.com/en_gl/locations/france	Copy/www.ey.com/en_gl/locations/france.html	(from https://www.ey.com/pt_mz/people/arnauld-bertrand)
12:10:56	90505/90505	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:56%20GMT	https://www.ey.com/pt_mz/digital/a-disrupcao-pelo-e-commerce	Copy/www.ey.com/pt_mz/digital/a-disrupcao-pelo-e-commerce.html	(from https://www.ey.com/pt_mz/growth)
12:10:57	2819/2819	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:10:57%20GMT	https://www.ey.com/pt_mz/snippet/contact-form?recipient=us&id=RrbzhNI0HnabxqMcSpP4feBx5so3UnT2x%2B7S38gLsXs%3D	Copy/www.ey.com/pt_mz/snippet/contact-formee03.html	(from https://www.ey.com/pt_mz/growth/7-drivers)
12:10:58	99423/99423	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202023%2012:10:58%20GMT	https://www.ey.com/en_mz/unlocking-ambitions-of-private-businesses-and-their-owners	Copy/www.ey.com/en_mz/unlocking-ambitions-of-private-businesses-and-their-owners	(from https://www.ey.com/pt_mz/growth/7-drivers)
12:10:59	82469/82469	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202023%2012:10:59%20GMT	https://www.ey.com/en_us/board-matters/four-ways-to-advance-risk-oversight	Copy/www.ey.com/en_us/board-matters/four-ways-to-advance-risk-oversight	(from https://www.ey.com/pt_mz/board-matters/covid-19-three-ways-boards-can-help-create-systemic-change)
